"Dwarka Sector-18 , Delhi","Sector 18, Kakrola, New Delhi, Delhi 110078, India",28.587197,77.034857,3,200,
"Dwarka Sector-18 DDA Pocket-D , Delhi","DDA SFS Flats, Sector 22 Dwarka, Shahabad Mohammadpur, New Delhi, Delhi 110075, India",28.561671,77.062472,3,200,
"Dwarka Sector-18/19 Dividing Road , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"Dwarka Sector-18A (Sachdeva Global School) , Delhi","Sachdeva Global School, Sector 18, Sector 18A, Dwarka, New Delhi, Delhi 110078, India",28.589498,77.038276,3,200,
"Dwarka Sector-18A Aakarti Apartment  , Delhi","Sector 18A, Kakrola, New Delhi, Delhi, India",28.587982,77.039939,3,200,
"Dwarka Sector-18A Bharat Apartment , Delhi","Bharat Apartments, Sector 18, Sector 18A, Dwarka, New Delhi, Delhi 110078, India",28.588119,77.031761,3,200,
"Dwarka Sector-18A Camp Office Nangaland Police , Delhi","Sector 18A, Kakrola, New Delhi, Delhi, India",28.587982,77.039939,3,200,
"Dwarka Sector-18A/17D , Delhi","Sector 18A, Dwarka, New Delhi, Delhi 110078",28.587931,77.034122,5,200,
"Dwarka Sector-18B , Delhi","Sector 18B Dwarka, Kakrola, New Delhi, Delhi 110078, India",28.584977,77.034138,3,200,
"Dwarka Sector-18B DDA Flats , Delhi","DDA Flats, Sector 17 Dwarka, Dwarka, New Delhi, Delhi (state) 110078, India",28.596012,77.02784,3,200,
"Dwarka Sector-18B Pink Apartment , Delhi","Dwarka Road, New Delhi, Delhi",28.57808,77.106564,5,200,
"Dwarka Sector-19 Akhsher Dham Apptt. Pocket-3 , Delhi","Pocket 3, Trilokpuri, New Delhi, Delhi 110091, India",28.603272,77.300133,3,200,
"Dwarka Sector-19 Modern Inter National School , Delhi","Modern International School, Sector-19, Phase - I, Dwarka, New Delhi - 75, Sector 19 Dwarka, Dwarka, New Delhi, Delhi (state) 110075, India",28.578845,77.054108,3,200,
"Dwarka Sector-19 Pkt-2 , Delhi","Pocket 2, Sector 19 Dwarka, Dwarka, New Delhi, Delhi, India",28.581089,77.046914,3,200,
"Dwarka Sector-19 Pkt-III , Delhi","Pocket 3, Sector 19 Dwarka, Dwarka, New Delhi, Delhi, India",28.585136,77.043087,3,200,
"Dwarka Sector-19,20 Crossing , Delhi","Sector 19 and 20 Crossing, Sector 19 Dwarka, Dwarka, New Delhi, Delhi 110075, India",28.576363,77.056811,3,200,
"Dwarka Sector-19AVardhman Crown Mall , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"Dwarka Sector-2/6 JM Inter National School , Delhi","J M International School, Sector 2 Dwarka, Dwarka, New Delhi, Delhi 110075, India",28.595472,77.070444,3,200,
"Dwarka Sector-2/6 Crossing , Delhi","Sector 6-7 Crossing, Road Number 224, Sector 6 Dwarka, Dwarka, New Delhi, Delhi 110075, India",28.59127,77.069636,3,200,
"Dwarka Sector-20/21 Crossing , Delhi","Sector 20 21 Xing, Sector 20 Dwarka, Dwarka, New Delhi, Delhi 110075",28.564698,77.063458,3,200,
"Dwarka Sector-22 , Delhi","Sector 22 Dwarka, Shahabad Mohammadpur, New Delhi, Delhi, India",28.557887,77.057886,3,200,
"Dwarka Sector-22 Govt. Co-Ed Sr. Sec. School , Delhi","Govt. Co-Ed Sr. Sec. School, Block P, Sultanpuri, New Delhi, Delhi 110041, India",28.701566,77.08346,3,200,
"Dwarka Sector-22 Pochan Pur More , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"Dwarka Sector-22/23 , Delhi","Dwarka Sector 22, Sector 21, Dwarka, New Delhi, Delhi 110077",28.562692,77.070885,3,200,
"Dwarka Sector-22/23 Dividing Road (keshav Kunj) , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"Dwarka Sector-23 , Delhi","Dwarka sector 23, Dwarka, New Delhi, Delhi, India",28.563065,77.052129,3,200,
"dwarka Sector-23 Classic Apartment , Delhi","Classic Home Apartment, Sector 4, Dwarka, New Delhi, Delhi 110078, India",28.599271,77.048328,3,200,
"Dwarka Sector-23 Para Mount School , Delhi","Paramount International School, Sector 23, Pochanpur Colony, Dwarka, New Delhi, Delhi (state) 110075, India",28.563705,77.057374,3,200,
"Dwarka Sector-23 Pochan Pur , Delhi","Police Station, Sector 23, Pochanpur Colony, Dwarka, New Delhi, Delhi (state) 110075, India",28.564887,77.058445,3,200,
"Dwarka Sector-25 , Delhi","Sector 25 Dwarka, Dwarka, New Delhi, Delhi, India",28.55363,77.043493,3,200,
"Dwarka Sector-3/5 Madhu Vihar , Delhi","Madhu Vihar, Block D, Dwarka, New Delhi, Delhi 110059, India",28.599872,77.060914,3,200,
"Dwarka Sector-4 DDA Park Opposite Kalyani Apptt. , Delhi","DDA PARK, Sector 4, Dwarka, New Delhi, Delhi 110078, India",28.599595,77.051454,3,200,
"Dwarka Sector-4 LSC-1 , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"Dwarka Sector-4 Neelanchal Apptt. , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"Dwarka Sector-6 &amp; 7 Crossing , Delhi","Street No 7, Raghu Nagar, Dabri, New Delhi, Delhi 110045, India",28.610197,77.088702,5,200,
"Dwarka Sector-6 DDA Shoping Centre , Delhi","DDA SITE NO. 1 FOR FUCTIONS, Sub District Shopping Complex, Hari Enclave, Hari Nagar, New Delhi, Delhi 110027",28.629912,77.111517,3,200,
"Dwarka Sector-6 Swami Dayanand Aptt. , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"Dwarka Sector-6 Telephone Exchange , Delhi","telephone exchange, Sector 6 Dwarka, Dwarka, New Delhi, Delhi 110075, India",28.593764,77.071084,3,200,
"Dwarka Sector-6&amp;10 Mkt , Delhi","Dwarka Home Tutors/Tuitions, Sector 13 R K Puram, Sector 13, RamaKrishna Puram, New Delhi, Delhi 110075, India",28.571761,77.181856,3,200,
"Dwarka Sector-6/10 Crossing , Delhi","Sector 6-10 Crossing, Sector 5 Dwarka, Dwarka, New Delhi, Delhi 110075, India",28.591978,77.058004,3,200,
"Dwarka Sector-7 , Delhi","Sector 7 Dwarka, Dwarka, New Delhi, Delhi, India",28.584292,77.071556,3,200,
"Dwarka Sector-7 Ambedkar Kunj , Delhi","B R Ambedkar Kunj, Sector 7 Dwarka, Dwarka, New Delhi, Delhi 110077",28.590637,77.071537,3,200,
"Dwarka Sector-7 Princess Apartment , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"Dwarka Sector-8 DTC Depot , Delhi","DTC Dwarka Sector-8 Depot, Raj Nagar II, Dwarka, New Delhi, Delhi 110077",28.576107,77.070297,3,200,
"dwarka Sector-8 Metro Station , Delhi","Dwarka Sector 8 Metro Station, Sector 8 Dwarka, Dwarka, New Delhi, Delhi 110077, India",28.565828,77.067064,3,200,
"Dwarka Sector-8/9 Crossing T Point , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"Dwarka Sector-9 Metro Station , Delhi","Dwarka Sector 9, Dwarka, New Delhi, Delhi 110075, India",28.57428,77.065279,3,200,
"Dwarka Sector-9 R.D. Rajpal Public School , Delhi","R D Rajpal Public School, Dwarka Sector 9, Dwarka, New Delhi, Delhi 110077, India",28.578696,77.065335,3,200,
"Dwarka Sector-II Mahaveer Enclaveave Part-III , Delhi","Sector 2 Dwarka, Dwarka, New Delhi, Delhi, India",28.599133,77.069398,3,200,
"East Azad Nagar , Delhi","East Azad Nagar, Shalimar Park, Shahdara, New Delhi, Delhi 110031",28.666122,77.283723,3,200,
"East End Apptt (New Ashok Ngr ) , Delhi","East End Apartments, Block B, New Ashok Nagar, New Delhi, Delhi 110096, India",28.588093,77.305024,3,200,
"East Road Bridge , Delhi","Bridge Street, Delhi, NY 13753, USA",42.279005,-74.913027,5,200,
"Eastern Court , Delhi","Eastern Court, Janpath, HC Mathur Lane, New Delhi, Delhi 110001, India",28.622186,77.219162,3,200,
"Faiz Road , Delhi","Faiz Road, Nai Walan, Karol Bagh, New Delhi, Delhi 110005",28.649537,77.19814,3,200,
"Fateh Pur Beri , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"Fateh Puri , Delhi","Fatehpuri, Chandni Chowk, New Delhi, Delhi 110006, India",28.656368,77.221475,3,200,
"Fortige Hospital , Delhi","Fortis Hospital, Aruna Asaf Ali Marg, Sector B, Vasant Kunj, New Delhi, Delhi 110070, India",28.519397,77.16044,3,200,
"Gadaipur , Delhi","Gadaipur, Gadpur Farm, DLF Farms, New Delhi, Delhi 110030, India",28.480263,77.156785,3,200,
"Galib Pur , Delhi","Mirza Ghalib, Nizamuddin, Nizamuddin West, New Delhi, Delhi 110013, India",28.592568,77.241399,3,200,
"Gamri Extn (Pushta No-5) , Delhi","5th Pustha Road, Shahdara, New Delhi, Delhi 110053, India",28.696121,77.256562,5,200,
"Gandhi Nagar , Delhi","Gandhi Nagar, Silampur, Shahdara, New Delhi, Delhi 110031, India",28.658001,77.26494,3,200,
"Gandhi Vihar , Delhi","Gandhi Vihar, Gopalpur Village, New Delhi, Delhi 110033, India",28.72121,77.213929,3,200,
"Ganesh Nagar (East) , Delhi","Ganesh Nagar, New Delhi, Delhi 110092, India",28.624582,77.282897,3,200,
"Garhi Randhala , Delhi","Garhi Randala, Garhi Rindhala, New Delhi, Delhi 110081",28.728056,76.966594,3,200,
"Gautam Puri , Delhi","Gautampuri, Shahdara, New Delhi, Delhi 110031, India",28.678717,77.264222,3,200,
"Gazi Pur Mandi , Delhi",Delhi Metro Blue Line,28.604772,77.18577,5,200,
"Gazi Pur Village , Delhi","Gazipur, New Delhi, Delhi, India",28.624875,77.323827,3,200,
"Gazipur Dairy Farm , Delhi","Ghazipur Dairy Farm, Gazipur, New Delhi, Delhi, India",28.624875,77.323827,3,200,
"Ghazipur Crossing , Delhi","Gazipur Crossing, Ghazipur Village, Gazipur, New Delhi, Delhi 110091, India",28.630599,77.316359,3,200,
"Ghevra More , Delhi","Ghevra More, Netaji Subhash Vihar, Mundka, New Delhi, Delhi 110072",28.685202,76.994316,3,200,
"Ghevra Village , Delhi","Ghevra, New Delhi, Delhi, India",28.692451,76.997427,3,200,
"Ghitorni , Delhi","Ghitorni, New Delhi, Delhi, India",28.492083,77.134135,3,200,
"Ghoga Air Force Station , Delhi","Air Force Station (Ghoga), JJ Cluster Colony, Bawana, New Delhi, Delhi 110040",28.807516,77.048976,3,200,
"Ghoga Village , Delhi","Ghoga, New Delhi, Delhi, India",28.828189,77.053568,3,200,
"Ghonda , Delhi","Ghonda Road, Shahdara, New Delhi, Delhi, India",28.700195,77.27203,5,200,
"Ghuman Hera , Delhi","Ghummanhera, New Delhi, Delhi, India",28.531999,76.923973,3,200,
"Ghuman Hera Crossing , Delhi","Ghuman Hera Crossing, Ghummanhera, New Delhi, Delhi 110073",28.537056,76.922353,3,200,
"Godavari Hostel , Delhi","Godavari Hostel, Dakshinapuram, Jawaharlal Nehru University, New Delhi, Delhi 110067",28.546182,77.165849,3,200,
"Goela Dairy , Delhi","Goyla Dairy, Dwarka Goyla Dairy Road, Qutub Vihar I, Goyla Khurd, New Delhi, Delhi 110071, India",28.579776,77.021489,3,200,
"Goela Khurd , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"Goela Tajpur , Delhi","Infant Jesus Public School, Defence Enclave, Tajpur Road,Goyla Vihar, New, Defence Enclave, Paharwa Colony, Chhawla, New Delhi, Delhi 110071, India",28.577955,77.007691,3,200,
"Goela Village , Delhi","EuroKids Goela Vihar, Delhi, Rishal Viha, Chhawla, New Delhi, Delhi 110071, India",28.550187,76.993107,3,200,
"Gokul Puri , Delhi","Dr Sir Gokul Chand Narang Group, Smriti Vatika, Moti Bagh North, New Delhi, Delhi 110021, India",28.594762,77.167148,3,200,
"Goodwill Apptt , Delhi","Goodwill Apartments, Sector 13, Rohini, New Delhi, Delhi 110085, India",28.721136,77.136649,3,200,
"Govt Press , Delhi","Govt Press Mayapuri, Satguru Ram Singh Marg, Mayapuri Industrial Area I, Press Colony, Mayapuri, New Delhi, Delhi 110064, India",28.634318,77.127768,3,200,
"Govt Tube Well , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"Greater Kailash Part-II , Delhi","Part 2, Trilokpuri, New Delhi, Delhi 110091, India",28.604737,77.308031,3,200,
"GTB Hospital , Delhi","GTB Hospital, Dilshad Garden, New Delhi, Delhi 110095, India",28.684,77.309,3,200,
"GTB Nagar , Delhi","Guru Teg Bahadur Nagar, New Delhi, Delhi, India",28.697557,77.198837,3,200,
"GTK By Pass , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"GTK Depot , Delhi","G T Karnal Depot, National Highway 1, Bhalswa Jahangirpuri, Jahangirpuri Industrial Area, Jahangirpuri, New Delhi, Delhi 110033, India",28.731166,77.158651,3,200,
"Gujarwala Town , Delhi","Gujranwala Town, New Delhi, Delhi, India",28.70154,77.188056,3,200,
"Gulab House , Delhi","Gulab House, Nanak Pura, Hari Nagar, New Delhi, Delhi 110027",28.622655,77.117433,3,200,
"Gulab Vatika , Delhi","Gulab Vatika, Jawahar Nagar, Ghaziabad, Uttar Pradesh 201102, India",28.714277,77.291515,3,200,
"Gulabi Bagh , Delhi","Gulabi Bagh, New Delhi, Delhi, India",28.671213,77.193087,3,200,
"Gur Mandi , Delhi","Gur Mandi, Rajpura, Kalyan Vihar, New Delhi, Delhi 110009",28.684958,77.196241,3,200,
"Guru Govind Singh Marg , Delhi","Guru Gobind Singh Marg, New Delhi, Delhi",28.658489,77.192808,5,200,
"Guru Harkishan Nagar , Delhi","Guru Harkishan Nagar, Paschim Vihar, New Delhi, Delhi 110087, India",28.67217,77.083787,3,200,
"Gurudwara Bangla Sahib , Delhi","Gurudwara Bangla Sahib, Ashoka Road, Connaught Place, New Delhi, Delhi 110001, India",28.626467,77.209075,3,200,
"Gurudwara Nanak Piao , Delhi","Nanak Piao Gurudwara, Derawal Nagar, Gujranwala Town, New Delhi, Delhi 110007",28.691088,77.191703,3,200,
"Haider Pur , Delhi","Haider Pur, Shalimar Bagh, New Delhi, Delhi, India",28.718657,77.149954,3,200,
"Haider Pur Water Works , Delhi","Water Works Boosting Station, Sector 22A, Sector 22, Gurgaon, Haryana 122017",28.502975,77.059954,3,200,
"Hamdard Nagar , Delhi","Hamdard Nagar, New Delhi, Delhi 110044, India",28.515309,77.249855,3,200,
"Hamid Pur , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"Hans Apartment , Delhi","Maluk Singh Marg Hans Apartment, Vishwas Nagar, Shahdara, New Delhi, Delhi 110051",28.65799,77.28996,3,200,
"Har Milap Mission , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"Harewali Border , Delhi","Harewali Crossing, Auchandi, New Delhi, Delhi 110039",28.818889,77.002224,3,200,
"Harewali Village , Delhi","Harewali, Hareoli, New Delhi, Delhi 110039, India",28.832939,77.006786,3,200,
"Harewali Crossing , Delhi","Harewali Crossing, Auchandi, New Delhi, Delhi 110039",28.818889,77.002224,3,200,
"Hargovind Enclaveave , Delhi","Hargovind Enclave, Dayanand Vihar, Anand Vihar, New Delhi, Delhi 110092",28.646029,77.301181,3,200,
"Hari Nagar Clock Tower , Delhi","Ghanta Ghar, GT Road, Block F, Malka Ganj, New Delhi, Delhi 110007, India",28.676336,77.202536,3,200,
"Hari Nagar Depot , Delhi","Hari Nagar Depot, Pocket HL, Hari Nagar, New Delhi, Delhi 110027",28.625408,77.101348,3,200,
"Harsh Vihar , Delhi","Harsh Vihar, Mandoli, New Delhi, Delhi 110093, India",28.703319,77.31952,3,200,
"Hasan Pur (Najafgarh) , Delhi","Najafgarh Road, Kotla, Kotla Village, Mayur Vihar Phase 1, New Delhi, Delhi 110091, India",28.612958,77.300758,5,200,
"Hasan Pur Depot , Delhi","Hasanpur Depot, Indraprastha Extension, Patparganj, New Delhi, Delhi 110092, India",28.634914,77.307368,3,200,
"Hastsal JJ Colony , Delhi","JJ Colony, Uttam Nagar, New Delhi, Delhi, India",28.62724,77.063642,3,200,
"Hastsal LIG Flats , Delhi","LIG Flats, Hastsal, New Delhi, Delhi 110066, India",28.635097,77.059684,3,200,
"Hauz Khas Terminal , Delhi","Hauj Khas Terminal, Road to DTC Bus Terminal, Vijay Mandal Enclave, Kalu Sarai, New Delhi, Delhi 110016, India",28.543456,77.202689,3,200,
"Hauzrani (GM Modi Hosp.) , Delhi","G M Modi Hospital, Saket, New Delhi, Delhi 110017",28.528169,77.215068,3,200,
"Hazi Peer Colony (Shekhawati Line) , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"High Court , Delhi","High Court, National Stadium, India Gate, New Delhi, Delhi 110002",28.610049,77.236334,3,200,
"Hindon Regulator , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"Hindu Rao Hospital , Delhi","Hindu Rao Hospital & NDMC Medical college, New Delhi, Delhi (state) 110007, India",28.67538,77.212312,3,200,
"Hindustan Steel , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"Hiran Kudna Village , Delhi","Hiran Kudna, New Delhi, Delhi, India",28.668522,77.001746,3,200,
"Hiran Kudna Crossing , Delhi","Hiran Kudna Crossing, National Highway 10, Mundka Industrial Area, Mundka, New Delhi, Delhi 110081, India",28.684621,77.000974,3,200,
"Hiranki , Delhi","Hiranki, New Delhi, Delhi, India",28.794604,77.180149,3,200,
"Hiranki Village , Delhi","Hiranki, New Delhi, Delhi, India",28.794604,77.180149,3,200,
"Holumbi Kalan , Delhi","Holambi Kalan, New Delhi, Delhi, India",28.809193,77.093858,3,200,
"Holumbi Kalan JJ Colony , Delhi","Holambi Kalan JJ Colony, Holambi Kalan, New Delhi, Delhi 110082",28.809526,77.095477,3,200,
"Holumbi Khurd , Delhi","Holambi Khurd, New Delhi, Delhi, India",28.796626,77.082348,3,200,
"Holumbi Khurd JJ Colony , Delhi","JJ Colony, JJ Cluster Colony, Bawana, New Delhi, Delhi 110040, India",28.805934,77.052848,3,200,
"Holy Family Hospital , Delhi","Holy Family Hospital, Amity Law School, New Friends Colony, New Delhi, Delhi",28.560879,77.275638,3,200,
"I.S.B.T Kashmiri Gate (Nityanand Marg) , Delhi","Nityanand Marg, Inter State Bus Terminal, Kashmere Gate, New Delhi, Delhi 110006",28.668036,77.225032,3,200,
"Ibrahim Pur , Delhi","Ibrahimpur, New Delhi, Delhi, India",28.778523,77.19165,3,200,
"Ice Factory , Delhi","Bharat Ice Factory Road, Palliviya Nagar, Baradpura, Palanpur, Gujarat 385001, India",24.175214,72.437106,5,200,
"Idgah , Delhi","Idgah, Sarai Khalil, Sadar Bazaar, New Delhi, Delhi 110055",28.654794,77.204389,3,200,
"IGI Airport Terminal-3 , Delhi","Terminal 3, Indira Gandhi International Airport (DEL), IGI Airport, Indira Gandhi International Airport, New Delhi, Delhi 110037, India",28.554902,77.084247,3,200,
"IIT Gate , Delhi","IIT Gate, Gamal Abdel Nasser Marg, Indian Institute of Technology Delhi, Hauz Khas, New Delhi, Delhi 110016, India",28.546014,77.195677,3,200,
"IIT Hostel , Delhi","IIT Hostel, IIT Delhi Campus, Indian Institute of Technology Delhi, Hauz Khas, New Delhi, Delhi 110016",28.549602,77.185535,3,200,
"INA Market , Delhi","INA Market, Laxmi Bai Nagar, New Delhi, Delhi 110029",28.579391,77.208479,3,200,
"Inder Puri , Delhi","Inder Puri, New Delhi, Delhi, India",28.62954,77.147078,3,200,
"Inder Puri JJ Colony , Delhi","Inderpuri JJ Colony, Krishi Kunj, Inder Puri, New Delhi, Delhi 110028",28.637285,77.145482,3,200,
"Inderlok Metro Station , Delhi","Inderlok Metro Station, Maharaja Nahar Singh Marg, Shastri Nagar, New Delhi, Delhi 110035, India",28.673312,77.170044,3,200,
"India Gate , Delhi","India Gate, New Delhi, Delhi, India",28.609115,77.23333,3,200,
"Indira Puram Jaipuria Mall , Delhi","EDM Mall Bus Stop, Patparganj Industrial Area, Anand Vihar, New Delhi, Delhi 110092, India",28.642046,77.315877,3,200,
"Indira Puri , Delhi","Indira Gandhi International Airport (DEL), New Delhi, Delhi, India",28.556162,77.099958,3,200,
"Indira Puri Police Station , Delhi","Indira Gandhi International Airport (DEL), New Delhi, Delhi, India",28.556162,77.099958,3,200,
"INS Hostel , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"Amity International School (Noida) , Delhi","Amity International School, Sahakarita Marg, Chilla Sarda Bangar, Chilla Sarda Bangar Village, Mayur Vihar Phase 1, New Delhi, Delhi 110091, India",28.597937,77.29841,3,200,
"ISBT , Delhi","ISBT, ISBT Flyover, Inter State Bus Terminal, Kashmere Gate, New Delhi, Delhi 110006, India",28.669105,77.228921,3,200,
"Ishwar Nagar , Delhi","Ishwar Nagar, Bahapur, New Delhi, Delhi, India",28.559981,77.267095,3,200,
"Issa Mc School , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"Issa Pur Temple , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"ISTM , Delhi","Institute of Secretariat Training and Management, JNU Old Campus, Olof Palme Marg, Old JNU Campus, Munirka, New Delhi, Delhi 110067, India",28.551853,77.180778,3,200,
"ITO AGCR , Delhi",Delhi Metro Blue Line,28.604772,77.18577,5,200,
"ITO Power House , Delhi","Ito, Indraprashta Marg, IP Estate, New Delhi, Delhi 110002, India",28.627902,77.244697,3,200,
"ITO Ring Road , Delhi","Ring Road, ITO, New Delhi, Delhi 110002, India",28.631288,77.246875,5,200,
"Jaffar Pur Kalan , Delhi","Jaffarpur Kalan, New Delhi, Delhi, India",28.591341,76.915328,3,200,
"Jagat Pur , Delhi","Jagat Pur, Wazirabad, New Delhi, Delhi 110084, India",28.740986,77.219914,5,200,
"Jagat Pur Temple , Delhi","Temple, Vikas Marg, Lakshmi Nagar, Block D, Laxmi Nagar, New Delhi, Delhi 110092, India",28.631591,77.278742,3,200,
"Jagat Pur Crossing , Delhi","Gopal Pur Crossing, Gopalpur Village, New Delhi, Delhi 110033",28.719196,77.223872,3,200,
"Jagat Puri A-Blk , Delhi","Jagat Puri F Block, A G C R Enclave, Anand Vihar, New Delhi, Delhi 110051",28.64848,77.294854,3,200,
"Jagat Puri F Blk. , Delhi","Jagat Puri F Block, A G C R Enclave, Anand Vihar, New Delhi, Delhi 110051",28.64848,77.294854,3,200,
"Jahangir Puri , Delhi","Jahangir Puri, Mahendru Enclave, Gujranwala Town, New Delhi, Delhi, India",28.705542,77.181227,3,200,
"Jahangir Puri E-Blk , Delhi","Jahangir Puri E Block, Block EE, Jahangirpuri, New Delhi, Delhi 110033",28.734424,77.176734,3,200,
"Jahangir Puri K-Blk , Delhi","Jahangir Puri, Bhalswa Jahangirpuri, Mahendra Park, Jahangirpuri, New Delhi, Delhi 110033",28.725488,77.163232,3,200,
"Jahangir Puri Super Bazar , Delhi","Super Chemist, b-4/1, Shahid Ramprasad Bismil Marg, Model Town Phase I, Model Town, New Delhi, Delhi 110033, India",28.703047,77.195131,3,200,
"Jahangir Puri Crossing , Delhi","Paschim Puri Crossing, Madipur JJ Colony, Janta Colony, Paschim Vihar, New Delhi, Delhi 110063",28.668358,77.112467,3,200,
"Jaitpur , Delhi","Jaitpur, New Delhi, Delhi 110044, India",28.510655,77.329571,3,200,
"Jal Vihar Terminal , Delhi","Jal Vihar Terminal 1, Lajpat Nagar I, Lajpat Nagar, New Delhi, Delhi 110024",28.577871,77.245878,3,200,
"Jama Masjid , Delhi","Jama Masjid, चांदनी चौक, New Delhi, Delhi 110006, India",28.651162,77.234129,3,200,
"Janak Puri A-1 , Delhi","1, Janakpuri, Block B 3A, Janakpuri, New Delhi, Delhi 110058, India",28.62514,77.089752,9,200,
"Janak Puri B-1 , Delhi","1, Janakpuri, Block B 3A, Janakpuri, New Delhi, Delhi 110058, India",28.62514,77.089752,9,200,
"Janak Puri C-2B , Delhi","C-2B, Janakpuri, New Delhi, Delhi 110058, India",28.620566,77.089853,9,200,
"Janak Puri D-Blk , Delhi","D Block, Janakpuri Institutional Area, Janakpuri, New Delhi, Delhi 110058, India",28.609801,77.100152,3,200,
"Janakpuri C-1 , Delhi","C/1, Janakpuri, Block B1, Janakpuri, New Delhi, Delhi 110058, India",28.630603,77.089373,9,200,
"Janakpuri District Center , Delhi","Janakpuri District Center, Janakpuri, New Delhi, Delhi, India",28.629554,77.08019,3,200,
"Jantar Mantar , Delhi","Jantar Mantar, संसद मार्ग, कनॉट प्लेस, New Delhi, Delhi 110001, India",28.627271,77.216567,3,200,
"Jasola Village , Delhi","Jasola, New Delhi, Delhi, India",28.547029,77.289361,3,200,
"Jat Khor , Delhi","Jatkhore, Jat Khor, New Delhi, Delhi 110039, India",28.788206,76.973667,3,200,
"Jawahar Nagar East , Delhi","Jawahar Nagar, Ghaziabad, Uttar Pradesh, India",28.718576,77.291515,3,200,
"Jeevan Park Gali No-8 , Delhi","Gali Number 9, Chanakya Place I, Sitapuri, New Delhi, Delhi 110046, India",28.613444,77.079271,5,200,
"Jhande Walan , Delhi","Jhandewalan, New Delhi, Delhi, India",28.646239,77.201712,3,200,
"Jhar Khandi , Delhi","Jharkhandi Kranti Nagar, Shalimar Park, Shahdara, New Delhi, Delhi 110031",28.667883,77.281971,3,200,
"Jharoda Camp , Delhi","CRPF Camp Jharoda Kalan, Naveen Palace, Dichaon Kalan, New Delhi, Delhi 110043",28.638808,76.960649,3,200,
"Jharoda Dairy Crossing , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"Jharoda Kalan , Delhi","Jharoda Kalan, New Delhi, Delhi, India",28.648871,76.947022,3,200,
"Jharoda Village , Delhi","Jharoda, Jharoda Majra Burari, New Delhi, Delhi, India",28.729628,77.204587,3,200,
"Jharoda Crossing , Delhi","Jharoda Burari Marg, Burari, New Delhi, Delhi 110084, India",28.735588,77.207538,5,200,
"Jhatikara Village , Delhi","Jhatikra, New Delhi, Delhi 110043, India",28.532778,76.961426,3,200,
"Jhatikara Crossing , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"Jheel , Delhi","Jheel, Block 2a, Geeta Colony, New Delhi, Delhi 110031",28.65839,77.272274,3,200,
"Jheer Khure Temple , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
"Jhilmil Colony DDA Flats , Delhi","DDA, LIG Flats, Jhilmil, Jhilmil Colony, Shahdara, New Delhi, Delhi (state) 110092, India",28.66732,77.305083,3,200,
"Jhingola Village , Delhi","Jhangola, New Delhi, Delhi 110036, India",28.836826,77.207807,3,200,
"Jhuljhuli , Delhi","Jhuljhuli, New Delhi, Delhi 110073, India",28.538631,76.903801,3,200,
"Jhund Pura , Delhi","Jhundpura, Sector 11, Noida, Uttar Pradesh 201301, India",28.597262,77.331366,3,200,
"Jind Pur , Delhi","Jind Pur, Alipur, New Delhi, Delhi 110036",28.793176,77.144078,3,200,
"JL Nehru Stadium , Delhi","J L Nehru Stadium, Jawaharlal Nehru Stadium, Pragati Vihar, New Delhi, Delhi 110003",28.584112,77.230062,3,200,
"JL Nehru University , Delhi","J L Nehru Marg, Ramlila Ground, Chandni Chowk, New Delhi, Delhi 110006",28.642057,77.228203,3,200,
"Johari Pur , Delhi","Johari Pur Crossing, Johripur Road, Gulab Vatika, Jawahar Nagar, New Delhi, Uttar Pradesh 201102, India",28.710991,77.290952,3,200,
"Johari Pur Crossing , Delhi","Johari Pur Crossing, Johripur Road, Gulab Vatika, Jawahar Nagar, New Delhi, Uttar Pradesh 201102, India",28.710991,77.290952,3,200,
"Jonti Sch.(Shivalya) , Delhi","New Delhi, Delhi, India",28.635308,77.22496,3,200,
