"JC Nagara, Bangalore","J C Nager, Karnataka 560008, India",12.987639,77.637862,3,200
"JHBCS Layout Cross, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Jigala, Bangalore","Jigala, Karnataka 562107, India",12.797112,77.759513,3,200
"Jigala Cross, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Jn of Anekal Road, Bangalore","Anekal Road, Attibele, Karnataka 562107, India",12.776802,77.769514,5,200
"Jn Of Devalapura, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Jn Of Ejipura, Bangalore","Ejipura, Bangalore, Karnataka, India",12.942621,77.627122,3,200
"Jn of Hosur Road, Bangalore","Hosur Road, Bangalore, Karnataka, India",12.850894,77.668487,5,200
"Jn of Ilyas Nagara, Bangalore","Ilyas Nagar, Kumaraswamy Layout, Bangalore, Karnataka 560078, India",12.905982,77.569823,3,200
"Jn of K Channasandra, Bangalore","K Channasandra, Bangalore, Karnataka, India",13.043277,77.67795,3,200
"Jn of Kasturi Nagara, Bangalore","Kasturi Nagar, Bangalore, Karnataka, India",13.002871,77.660771,3,200
"Jn of Kommaghatta Road, Bangalore","Mysore Road Exit Toll, Kengeri, Bangalore, Karnataka 560060, India",12.901344,77.470354,3,200
"JN OF LAXMAN NAGAR, Bangalore","Laxman, 27th Main Road, Sector 1, HSR Layout, Bangalore, Karnataka 560102, India",12.918489,77.651845,3,200
"Jn of Marasandra Malur Road, Bangalore","Malur Main Road, Bangalore, Karnataka, India",12.820071,77.717542,5,200
"Jn of Marathalli Bridge, Bangalore","Marathalli Bridge, Bangalore, Karnataka 560037, India",12.956552,77.707291,5,200
"Jn of Nagavara Road, Bangalore","Nagawara Main Road, Bangalore, Karnataka 560045, India",13.033497,77.622373,5,200
"Jn of New Bridge, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Jn of NH  Devanahalli Road, Bangalore","NH Service Road, Karnataka 562110",13.233959,77.694733,5,200
"Jn of th main HSR Layout, Bangalore","14 th Main Road, Eastwood Township, Harlur, Bangalore, Karnataka 560103, India",12.909054,77.666288,5,200
"Jn of Vaddarahalli, Bangalore","Vaddarahalli, Karnataka, India",13.015213,77.448684,3,200
"JOIN OF SARJAPURA ROAD, Bangalore","Jcct (Admn) Joint Commissioner Of Commercial Taxes, Malleswaram, Bangalore, Karnataka 560003, India",12.996359,77.571431,3,200
"JUICE FACTORY, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
