"334 BY 1 NSC BOSE ROAD, KOLKATA","NSC Bose Road, Kolkata, West Bengal 700040, India",22.484292,88.356004,5,200
"34 GIRISH CH. BOSE ROAD, DISTT. KOLKATA, WEST BENGAL 700014","Acharya Jagadish Chandra Bose Road, Maula Ali, Taltala, Kolkata, West Bengal 700014, India",22.558513,88.36592,3,200
"34, JAWAHARLAL NEHRU ROAD, KOLKATA - 700071","34, Jawaharlal Nehru Road, Maidan, Kolkata, West Bengal 700071, India",22.552945,88.349577,8,200
"35 AMHERST STREET, KOLKATA, WB 700009","35, Raja Ram Mohan Sarani, Maniktala, Simla, Machuabazar, Kolkata, West Bengal 700009, India",22.58352,88.371659,8,200
"35C, CHRISTOPHER ROAD, CALCUTTA, KOLKATTA, WEST BENGAL, PIN - 700046","35, Christopher Road, Seal Lane, Tangra, Kolkata, West Bengal 700046, India",22.546142,88.38605,8,200
"370 BY 1 BY 7, NETAJI SUBHAS CHANDRA BOSE ROAD, CALCUTTA","Kolkata, West Bengal, India",22.572646,88.363895,3,200
"38B JAWARLAL NEHRU ROAD DISTT KOLKATA WEST BENGAL 700071","38B, Jawaharlal Nehru Road, Park Street area, Kolkata, West Bengal 700071, India",22.550799,88.349493,9,200
"394 PARNASHREE PALLY KOLKATA 24 PARGANAS SOUTH W B 700060","Parnasree Pally, Kolkata, West Bengal 700060, India",22.508898,88.301452,3,200
"394A GARIAHAT ROADSOUTH, KOLKATA 700068","South Road, Santoshpur, Kolkata, West Bengal 700075",22.493061,88.377897,5,200
"40, EZRA STREET, KOLKATA, WEST BENGAL, PIN - 700001","Ezra Street, Chitpur, Barabazar Market, Kolkata, West Bengal 700001, India",22.575622,88.353199,5,200
"42 BY A, DIAMOND HARBOUR ROAD, DISTT. 24 PARGANAS WEST BENGAL 700 038","",,,,602
"423D MOTILAL GUPTA ROAD, KOLKATA 700082","423, Motilal Gupta Road, Dutta Para, Purba Barisha, Kolkata, West Bengal 700008, India",22.481729,88.317313,8,200
"44, GARDEN REACH ROAD KOLKATA","44, Garden Reach Road, Andaman Dock, Watganj, Kolkata, West Bengal 700023, India",22.545188,88.31961,8,200
